query	target	cigar	qstart	qend	qlen	tstart	tend	tlen	alnlen
OQ107260_NA_C_28	KU878852_NA_C_2	3M1I15M1I2M1I29M4I58M1D4M6D1M3D13M1I1M1I113M1I4M1I12M1D140M1D68M	5	478	480	1	475	475	486
OQ107260_NA_C_28	JX036031_NA_C_6	1M1D2I2M1I3M1I113M2I122M2I1M1I2M1I13M1D1I210M	3	480	480	1	469	469	480
OQ107260_NA_C_28	APG38190_1_NA_C_16	1M2D1I2M1D27M1D1M2D89M1I5M1D140M4I208M	2	480	480	16	495	495	486
OQ107260_NA_C_28	QIH97367_1_NA_C_28	1M2D2I92M1D357M	29	480	480	25	477	477	455
OQ107260_NA_C_28	OP821089_NA_C_2	1M2I2M1I47M4I58M1D3M7D15M1I1M1I113M1I3M1I151M1D70M	4	478	480	1	473	473	484
OQ107260_NA_C_28	Csa1G044890_NA_C_11_C_20	68M1I54M1D1M1D19M1D16M1I27M1D57M1I2M2I3M1I12M1I55M1D83M1D3M1D44M1I19M1I4M	5	480	480	1	474	474	483
OQ107260_NA_C_28	KM655862_NA_C_11_C_20	68M1I54M1D1M1D19M1D16M1I27M1D57M1I3M1I1M1I1M1I12M1I55M1D83M1D3M1D44M1I19M1I4M	5	480	480	1	474	474	483
OQ107260_NA_C_28	AOG74838_1_NA_C_28_C_16	1M2D2I2M1D1I2M2D234M2D6M4D207M	26	480	480	19	481	481	466
OQ107260_NA_C_28	HQ128570_NA_C_11	1M2I67M1I53M1D2M1D19M1D16M1I86M3I4M1I11M1I55M1D83M2D47M1I23M	3	479	480	1	473	473	483
OQ107260_NA_C_28	AB433179_NA_C_11	1M2D2I11M4D39M1D28M1I20M1D22M1D107M1D2M1D72M1D155M	21	480	480	24	492	493	472
OQ107260_NA_C_28	KF318735_NA_C_16	1M2I2M1D1I64M1I52M2D3M1D19M1D17M1I84M2I4M2I12M1I55M1D83M2D47M1I24M	3	480	480	1	475	475	486
OQ107260_NA_C_28	X87367_NA_C_3	1M2D2I2M2D2I1M2D2I2M2D2I2M1D1I3M1D43M1I50M1D24M1D16M1I1M2I88M1I13M4I135M1D3M2D44M1I24M	10	480	480	4	470	472	486
OQ107260_NA_C_28	AB035868_NA_C_6	38M4I1M1I10M1I50M1D25M1D15M1I84M2I1M1I3M2I13M1I137M1D46M1I23M	19	478	480	17	465	465	463
OQ107260_NA_C_28	Kt_2465_NA_unknown	1M3D3I1M1D2I21M1D1M2D21M4I13M1I50M1D39M1I3M1I82M4I2M1I13M4I51M2I3M1I79M1I70M	6	480	480	1	458	461	483
OQ107260_NA_C_28	LC456845_NA_C_7	1M3D3I12M6D25M1D16M1D28M1I23M2I16M1D48M1D23M1D60M1D51M1D155M	17	480	480	20	493	494	480
OQ107260_NA_C_28	LC456844_NA_C_19_C_5_C_19	1M3D3I12M6D25M1D16M1D28M1I23M2I16M1D49M1D22M1D35M1D7M1I17M1D51M1D155M	17	480	480	20	493	494	481
OQ107260_NA_C_28	Kt_444_NA_unknown	2M1I25M2D1M1D22M4I13M1I55M1D34M1I3M1I82M4I16M4I51M2I3M1I79M1I38M	5	448	480	1	428	428	448
OQ107260_NA_C_28	AB087801_NA_Baeyer_Villiger_C_6	2M1D1I6M1I29M5I12M1I50M1D25M1D14M1I85M2I1M1I3M2I13M1I138M1D44M1I24M	17	478	480	16	465	465	466
OQ107260_NA_C_28	MW514550_NA_C_22	1M2D2I2M1D1I61M1I44M1D30M1D16M1I53M1D1I1M1D29M1I3M1I2M3I67M1D14M1D73M2D43M1I24M	6	480	480	5	478	478	486
OQ107260_NA_C_28	AB206579_NA_C_22	14M15D7I41M1I50M1D25M1D15M1I31M1D55M1D18M5I55M2D80M1D2M3D1M1D44M1I24M	11	480	480	21	501	506	496
OQ107260_NA_C_28	MW514551_NA_C_22	1M2D2I2M1D1I61M1I50M1D24M1D16M1I53M1D1I1M1D29M1I3M1I2M2I1M1I66M1D14M1D73M2D43M1I24M	6	480	480	5	478	478	486
OQ107260_NA_C_28	NM_001344756_1_NA_C_7	2M1D1I57M1I40M1D35M1D15M1I41M1D43M1I2M2I2M2I68M1D14M1D73M2D43M1I23M	13	479	480	12	477	477	475
OQ107260_NA_C_28	AEY75217_NA_C_12	1M1D2I2M1I2M1I15M1I30M3I5M1I6M1I27M1D23M2D5M1D11M1D29M1D26M1I18M1D4M9D36M5D15M2D59M1I1M1I4M1I26M1D51M4D41M2D1M3D9M1D17M	3	480	480	2	500	505	513
OQ107260_NA_C_28	AY552551_NA_14_demethylation	1M2I3M1I20M1D2M2D1M1D2M1D23M4I1M1I10M1I35M1D12M1D43M1I27M2D3M1D3M1D24M3I2M1I28M1I73M1I1M1I40M5D38M1D1M1D2M3D48M1D19M	2	480	480	1	484	487	501
OQ107260_NA_C_28	MW514556_NA_C_16	1M3D3I1M2D2I2M1D1I14M1D39M1I50M1D25M1D16M1I40M1D12M2D2I29M1I3M1I2M2I2M1I65M1D14M1D73M2D43M1I24M	10	480	480	9	479	479	487
OQ107260_NA_C_28	MK803271_NA_C_23_C_24_C_25	3M1I30M1D25M1I12M1I27M1D23M3D16M1D29M1D26M1I18M3D3M8D35M1D2M1D1M1D3M1D11M2D59M1I1M1I5M1I24M1D52M4D41M2D1M3D9M1D17M	1	480	480	1	508	512	515
OQ107260_NA_C_28	KF906539_NA_C_24	1M1D27M1D12M1D12M1I3M4I12M1I27M1D23M2D5M1D10M1D30M2D1M1D26M3D22M9D36M2D15M2D59M1I1M1I5M1I72M7D4M3D41M4D10M1D17M	1	480	480	8	520	524	522
OQ107260_NA_C_28	KF906540_NA_C_24	2M2I35M1D16M4I5M1I6M1I39M1D11M2D5M1D10M1D30M2D1M1D26M3D22M9D36M2D15M2D59M1I1M2I77M1D1M5D3M4D41M4D10M1D17M	2	480	480	1	508	512	519
OQ107260_NA_C_28	NM_124173_NA_C_15_C_16	28M1D6M4D23M3I2M1I9M1I42M1D1M1D6M2D16M1D26M2D5M1D24M1D2M2D19M2D2M2D2M2D1M4D1M1D1I32M1I2M1I10M2D60M1I1M2I27M1I52M7D1M2D42M1D3M1D23M	1	480	480	2	509	511	520
OQ107260_NA_C_28	DQ335790_NA_C_24	1M1I21M1I2M1I13M1D12M1I4M3I5M1I6M1I39M1D11M3D16M1D25M2D4M1D27M3D21M1D1M8D36M2D14M2D5M1D56M3I78M6D3M4D41M5D27M	1	480	480	1	509	514	521
OQ107260_NA_C_28	NM_001308937_NA_C_19	1M3D2I5M1D7M1D1M2D24M1D17M1D28M1I19M1I4M1I17M1D25M1D23M1D23M1D38M1D17M1D55M1D62M1I1M26I42M1D5M1I6M1I9M	17	479	480	18	463	463	480
OQ107260_NA_C_28	AF135485_NA_C_24	2M1I20M1I2M1I13M1D12M1I4M3I5M1I6M1I39M1D11M3D14M1D31M4D27M3D22M9D36M2D14M2D61M3I78M6D3M4D41M5D27M	1	480	480	1	509	513	521
OQ107260_NA_C_28	AB233425_NA_C_22	40M1D16M2I12M1I32M1D20M1D45M2D1M2D23M1D58M1I14M1D2M1D2M3D6M1D50M1I46M1D20M2I15M2D3M2D44M1D1M1D23M	1	480	480	1	494	499	501
OQ107260_NA_C_28	KF460438_NA_C_28	2M1D1I19M1I29M4I12M1I27M1D23M3D14M1D31M1D44M1D4M8D32M2I2M1I2M2I11M2D61M2I3M1I57M1I20M4D40M2D1M3D9M1D17M	5	480	480	5	492	496	504
OQ107260_NA_C_28	KF906537_NA_C_24	23M1I2M1I13M1D12M1I4M3I5M1I6M1I39M1D11M3D15M1D30M3D27M3D21M1D1M8D36M2D16M1I58M3I78M6D3M4D41M5D27M	1	480	480	1	506	510	518
OQ107260_NA_C_28	KF906535_NA_C_24	1M1I17M1I2M1D1I3M1D2I13M1D11M1I4M3I5M1I6M1I40M1D10M3D15M1D26M2D4M1D24M1D2M2D22M1D1M8D51M1D60M3I78M6D3M4D41M5D27M	1	480	480	1	505	510	519
OQ107260_NA_C_28	AB437320_NA_C_24	1M1I17M1I6M1I13M1D12M1I4M3I7M1I4M1I40M1D10M3D15M1D30M3D27M3D21M1D1M8D35M3D1M1D14M2D61M3I78M6D3M4D41M5D27M	1	480	480	1	510	514	522
OQ107260_NA_C_28	KF906538_NA_C_24	28M1D12M1D12M1I4M3I5M1I6M1I37M1D14M2D4M1D11M1D29M3D27M3D21M1D1M8D36M2D15M2D60M3I77M7D4M3D41M5D27M	1	480	480	9	520	525	521
OQ107260_NA_C_28	Kt_281_NA_unknown	29M1D26M2I12M1I27M1D12M1D11M3D14M1D27M2D3M1D28M1D22M6D1M2D4M1I30M20D75M2I1M1I28M1D48M4D4M4D36M1D4M2D19M1I8M	4	480	480	1	520	520	528
OQ107260_NA_C_28	MF596155_NA_C_24	2M1D7M1D12M1D2M1D21M1D1M10D1M2D13M1I40M1D9M1D1I40M1I4M2D25M1I19M1D2M1D1M1D1M4D1M3D4M1I31M2D13M2D60M4I66M1D14M3D1M2D41M1D25M	14	478	480	22	519	519	507
OQ107260_NA_C_28	ON108677_NA_C_7_C_28	2M1I27M1D3M7D9M1D1I1M1D1I9M4I12M1I36M1D11M2D5M1I37M1I27M2D3M2D27M3I2M1I28M1I73M1I1M1I40M5D37M2D4M3D48M1D19M	3	480	480	1	489	491	506
OQ107260_NA_C_28	AB219423_NA_C_22	40M1D16M2I12M2I31M1D25M1D40M2D1M2D23M1D58M1I14M1D2M1D58M1I46M1D20M2I15M2D3M2D44M1D1M1D23M	1	480	480	1	489	495	497
OQ107260_NA_C_28	DQ335780_NA_C_2	6M1D12M1D2M1D21M1D1M10D1M1D1M1D13M1I29M1I18M1I45M5D25M1I19M2D2M1D1M4D2M2D4M1I32M1I10M1D1M2D2M1D2M2D2M2D54M4I66M1D14M2D2M2D40M1D27M	17	480	480	23	520	520	508
OQ107260_NA_C_28	ON108679_NA_C_1	2M1D1I23M6D9M1D2I10M2I1M1I12M1I37M1D11M2D5M1I37M1I28M1D28M1D1I31M1I2M1I72M2I42M5D37M2D3M2D1M1D48M1D19M	9	480	480	6	487	489	496
OQ107260_NA_C_28	AB223043_NA_C_22	40M1D16M2I45M1D25M1D41M5D23M1D58M1I13M2D2M1D2M2D1M5D56M1I47M1D17M1I1M1I16M2D3M2D44M1D1M1D23M	1	480	480	1	500	501	506
OQ107260_NA_C_28	KM655856_NA_C_25	1M1D1I3M1D1I2M1I25M1D22M4I5M1I6M1I40M1D10M3D14M1D31M4D26M4D1M2D1M1D16M1D5M8D32M1I78M2I5M1I24M1D49M4D36M1D8M1D2M1D25M	1	480	480	1	503	508	516
OQ107260_NA_C_28	LC143440_NA_C_21	15M2D3M4D21M1D1M11D1M2D14M1I29M1I8M1D10M1I45M5D24M1I20M1D8M3I31M1I10M1D1M2D2M2D3M1D1M2D54M4I66M1D14M2D2M2D40M1D27M	19	480	480	19	509	511	503
OQ107260_NA_C_28	AB223041_NA_C_26	1M2D2I2M1D3M1D12M1D2M1D17M1D5M9D1M2D14M1I39M1D9M1D1I45M5D27M1I14M1D2M2D3M1D1M3D2M2D4M1I26M1I5M1D13M1D6M1D51M1I1M1I1M1I67M1D14M2D1M2D41M1D25M	15	478	480	19	515	515	507
OQ107260_NA_C_28	LC456843_NA_C_23	2M2I2M1I6M1I25M1D11M1I3M4I12M1I37M1D13M3D14M1D31M10D25M4D2M2D1M1D16M1D3M1D1M5D2M2D30M2I1M1I3M2I71M2I5M1I75M1D34M1D8M1D4M1D22M2D1M	3	480	480	1	498	510	516
OQ107260_NA_C_28	NM_180821_NA_C_7	1M3D3I1M2D2I2M1D54M1I40M1D35M1D15M1I41M1D43M1I2M2I2M2I68M1D14M1D73M2D43M1I23M	10	479	480	49	518	518	483
OQ107260_NA_C_28	KF906536_NA_C_24	2M2D2I1M2D2I2M2D2I2M1D1I3M1D1I2M1D1I3M1D2I13M1D11M1I4M3I8M1I3M1I40M1D10M3D15M1D26M2D3M1D28M3D21M1D1M8D36M2D16M1I58M3I78M6D4M4D40M5D27M	3	480	480	2	506	510	526
OQ107260_NA_C_28	OQ107266_NA_C_23	9M1D11M2D24M1D1M13D2M3D12M1I38M2D11M1D1I45M6D25M1I19M2D1M1D2M4D2M1D1M1D3M1I25M4I3M1I1M1I15M1D1M1D53M4I66M1D14M2D1M2D41M1D25M	14	478	480	11	507	507	511
OQ107260_NA_C_28	MK829814_NA_C_29	1M2D1I28M2D1M1D24M4I1M1I10M1I42M1D2M1D6M2D15M1D26M2D2M1D27M1D3M2D18M2D2M9D4M1I1M1I31M1D13M2D61M3I77M1D2M2D3M1D39M3D1M1D27M	2	480	480	3	507	511	517
OQ107260_NA_C_28	MN621243_NA_C_29	3M2D1I2M1D25M1D1M1D24M4I1M1I10M1I42M1D2M1D6M2D15M1D26M2D3M1D26M1D3M2D18M2D2M9D4M1I1M1I31M1D14M1D4M1D57M2I77M1D2M2D3M1D39M3D1M1D27M	1	480	480	1	507	511	518
OQ107260_NA_C_28	KT150517_NA_C_23	18M2D2M1D21M1D1M10D1M1D1M1D13M1I29M1I18M1D1I45M5D25M1I21M4D1M3D2M2D4M1I34M1I9M2D1M5D59M4I66M1D14M2D2M2D40M1D25M	17	478	480	25	520	520	506
OQ107260_NA_C_28	NM_123623_NA_C_23	1M2D3I1M2D3I1M1I2M2D2I2M1D1I37M4I5M1I6M1I27M1D23M2D5M1D11M1D28M3D30M2D19M10D32M2I5M1I11M2D60M1I1M2I30M1D36M1D15M4D40M1D2M3D1M3D18M1I5M	3	479	480	2	497	497	519
OQ107260_NA_C_28	DQ335782_NA_C_23	13M1D2M1D3M4D21M1D1M10D1M2D14M1I29M1I18M1I45M5D27M1I14M1D2M1D3M1D1M4D2M1D37M1I10M1D1M2D2M2D3M1D1M2D54M4I66M1D14M2D2M2D40M1D27M	19	480	480	22	520	520	508
OQ107260_NA_C_28	MK803264_NA_C_21	1M2D2I2M2D2I2M1D1I6M2D1M1D23M3I10M1I1M1I27M1D23M3D16M1D29M1D26M1I18M2D3M8D36M4D15M2D60M1I1M1I4M1I78M4D40M2D1M3D9M1D17M	18	480	480	10	498	501	503
OQ107260_NA_C_28	MN621245_NA_C_29	1M2D1I30M3D23M4I5M1I6M1I42M1D8M3D15M1D26M2D2M1D27M1D3M2D18M2D2M8D6M1I30M1D1M1D14M1D1M1D59M3I78M1D2M2D3M1D38M3D1M1D27M	2	480	480	5	510	514	517
OQ107260_NA_C_28	MN621244_NA_C_29	2M1D1I15M2D26M4I2M1I9M1I42M1D1M1D7M2D15M1D26M2D3M1D26M2D1M1D20M2D2M9D4M1I1M1I30M2D14M2D61M3I77M1D2M2D3M1D39M3D1M1D27M	13	480	480	17	509	513	505
OQ107260_NA_C_28	ON108670_NA_C_25_C_2	15M1D1M3D9M1D3I2M2D2I1M2D2I2M2I24M1D1I27M1D8M1D3M1D14M1I28M1I27M2D3M2D27M3I28M1I2M1I73M1I1M1I40M5D37M2D3M2D1M1D48M1D19M	19	480	480	19	489	491	490
OQ107260_NA_C_28	AB558153_NA_C_30	2M1D7M1D12M1D2M1D10M1D1M1D10M1D2M13D14M1I29M1I8M1D10M1I45M5D24M1I22M2D2M4D1M2D4M1I29M1I13M1D1M2D2M5D56M1I1M3I67M1D14M2D2M2D40M1D25M	14	478	480	21	523	523	513
OQ107260_NA_C_28	AB558146_NA_C_30	14M1D2M1D3M4D4M1D15M1D2M2D1M13D15M1I29M1I18M1D1I45M5D24M1I20M1D4M7D5M1I29M1I13M1D1M2D2M2D3M1D1M2D52M1I1M3I67M1D14M2D2M2D40M1D25M	18	478	480	23	524	524	512
OQ107260_NA_C_28	AB558145_NA_C_22	18M2D2M1D17M1D3M1D2M10D1M2D14M1I29M1I18M1D1I45M6D27M1I17M1D2M2D1M4D2M1D46M2D5M3D56M1I1M3I67M1D12M3D4M1D40M1D25M	17	478	480	32	528	528	505
OQ107260_NA_C_28	ON108678_NA_C_19	1M2D2I2M1D1I5M1D1M7D9M3I3M1D1I2M1D1I2M1I15M1I37M1D11M2D5M1I37M1I27M2D3M2D27M3I28M1I2M1I72M2I42M5D37M2D3M2D1M1D48M1D19M	23	480	480	24	493	497	489
OQ107260_NA_C_28	AB558147_NA_C_29	14M1D2M1D3M4D4M1D16M1D2M15D15M1I29M1I18M1D1I45M5D26M1I18M1D2M1D2M4D4M1D34M1I10M1D1M2D2M2D3M1D1M2D52M1I1M3I67M1D14M2D2M2D40M1D25M	18	478	480	23	524	524	511
OQ107260_NA_C_28	ON108669_NA_C_19	1M2D2I8M1D1M2D9M1D4I2M1D1I2M1D1I2M1I15M1I37M1D11M2D14M1I28M1I27M2D3M2D28M2I28M1I2M1I73M1I42M5D37M2D4M2D1M1D47M1D19M	23	480	480	26	492	493	484
OQ107260_NA_C_28	NM_117621_NA_C_15_C_16	1M2D2I2M2D2I1M2D2I2M2D2I2M1I10M1D24M3I5M1I6M1I44M2D6M2D15M1D26M2D2M1D24M1D5M2D19M2D2M2D1M3D1M3D2M1D1I28M2I7M1I8M2D61M3I78M1D1M5D1M1D43M1D1M1D6M1D18M2D1M	7	480	480	9	506	513	519
OQ107260_NA_C_28	DQ680852_NA_C_12_C_13_C_16	1M2D2I2M1D1I2M1D1I2M1D1M2D8M2D5I1M2D2I2M1D1I2M1I15M1I37M1D9M1D2M1D14M1I28M1I27M2D3M2D27M3I31M2I71M2I42M5D38M1D1M1D2M3D48M1D19M	23	480	480	23	487	490	488
OQ107260_NA_C_28	NM_001341032_1_NA_C_15_C_16	24M2I15M3I2M2I1M12I1M2I3M1I6M12I3M1I23M1D1M1D7M2D15M1D26M2D3M1D23M1D5M2D19M2D2M2D1M3D1M3D2M1D1I28M2I7M1I8M2D61M3I78M4D1M2D3M1D41M1D1M1D6M1D18M2D1M	3	480	480	7	478	485	514
AB223041_NA_C_26	AB223041_NA_C_26	515M	1	515	515	1	515	515	515
AB223041_NA_C_26	DQ335780_NA_C_2	1M1D63M1D55M1I10M1I7M1I141M2D24M2D3M1D53M1I154M	1	515	515	1	518	520	522
AB223041_NA_C_26	KT150517_NA_C_23	1M1D63M1D55M1I17M1I142M1D5M2I13M1D1M4D59M1I154M	1	515	515	3	520	520	523
AB223041_NA_C_26	MF596155_NA_C_24	1M2D63M1D121M1I2M3I59M1D31M1D2M1D1M3D3I73M1I87M1D67M	1	515	515	3	519	519	525
AB223041_NA_C_26	OQ107266_NA_C_23	1M1I56M1D6M3D7M1D50M1D61M1D91M1I1M1I1M4I14M2I4M2D52M1I154M	8	515	515	1	507	507	517
AB223041_NA_C_26	LC143440_NA_C_21	1M1I61M1D1M1D54M1I19M1I99M2I2M1I1M2I1M4I1M1I26M2D24M2D4M1D52M1I154M	2	515	515	1	507	511	521
AB223041_NA_C_26	AB558145_NA_C_22	64M1D1M1D54M1I19M1I48M1D92M2D1M1D78M1I155M	1	515	515	11	528	528	521
AB223041_NA_C_26	AB558153_NA_C_30	54M1D1M1D11M1D8M1D45M1I18M1I100M1I40M1D2M1D21M3D56M1I155M	1	515	515	4	523	523	524
AB223041_NA_C_26	DQ335782_NA_C_23	5M1D59M1D55M1I10M1I8M1I140M2D24M2D4M1D52M1I154M	1	515	515	1	518	520	522
AB223041_NA_C_26	AB558146_NA_C_30	64M1D2M2D1M3D15M1I36M1I19M1I99M1I40M2D1M1D23M1D4M1D52M1I154M	1	515	515	4	524	524	526
AB223041_NA_C_26	AB558147_NA_C_29	66M1D2M2D1M2D50M1I19M1I103M1D1I1M1D2I33M2D1M1D23M1D4M1D52M1I154M	1	515	515	4	524	524	527
AB223041_NA_C_26	ALR73781_1_NA_unknown	1M2D2I2M1I7M1I11M2I20M1I5M9I1M2I14M4D39M1I9M1I45M5I27M1D14M1I2M2I3M1I1M3I2M1I31M2D4M2I14M4I1M2I51M1D1M1D1M1D67M1I12M3I3M1I67M	15	515	515	8	474	475	513
AB223041_NA_C_26	MG708187_NA_C_28	20M1I2M1I3M4I23M12I15M1D38M1I8M2D2I45M5I27M1D17M1I1M2I1M1I1M3I2M2I4M1D26M1D5M1I13M1I6M1I51M1D1M1D1M1D67M1I14M2I1M2I41M1I25M	14	515	515	12	478	480	511
AB223041_NA_C_26	AFO63031_1_NA_C_6	2M2D2I2M1I3M1I8M1I3M1I2M1I17M1I5M9I1M2I15M1D38M1I8M2I45M5I27M1D19M2I1M5I2M2I4M1D30M3I1M1I13M2I54M1D1M1D1M1D67M1I13M2I2M2I41M1I25M	18	515	515	10	467	469	506
AB223041_NA_C_26	AFO63031_NA_C_6	2M2D2I2M1I3M1I8M1I3M1I2M1I17M1I5M9I1M2I15M1D38M1I8M2I45M5I27M1D19M2I1M5I2M2I4M1D30M3I1M1I13M2I54M1D1M1D1M1D67M1I13M2I2M2I41M1I25M	18	515	515	10	467	469	506
AB223041_NA_C_26	ALR73782_1_NA_C_28	1M2D2I2M1I7M1I12M1I2M1I20M1I2M9I1M2I14M4D39M1I4M1I50M5I27M1D14M1I2M2I3M1I1M3I2M2I4M1D25M1D6M1I13M1I1M3I1M2I51M1D1M1D1M1D67M1I14M2I1M2I67M	15	515	515	8	474	475	513
AB223041_NA_C_26	AZS32332_1_NA_C_28	1M2D2I17M1I2M1I3M4I17M1I5M9I1M2I15M1D38M1I9M1D1I45M5I27M1D17M1I1M2I1M1I1M3I2M2I4M1D26M1D5M1I13M1I6M1I51M1D1M1D1M1D67M1I14M2I1M2I41M1I25M	14	515	515	12	478	480	512
AB223041_NA_C_26	BAU61505_1_NA_C_16_C_22_C_28	1M2D2I2M1D1I3M1I3M1I12M1I2M1I23M12I14M1D39M1I8M2D2I45M5I27M1D14M1I2M2I3M1I1M3I2M2I4M1D26M1D5M1I13M4I2M2I51M1D1M1D1M1D67M1I14M2I1M2I67M	15	515	515	8	472	473	513
AB223041_NA_C_26	Q9LVY7_1_NA_C_28	1M2D2I2M1I7M1I12M1I2M1I23M12I14M4D39M1I9M1D1I45M5I27M1D17M1I1M2I1M1I1M3I2M2I4M1D25M2D5M2I13M4I2M2I51M1D1M1D1M1D67M1I14M2I1M2I66M1D1M	15	515	515	9	477	477	516
AB223041_NA_C_26	KF460438_NA_C_28	2M1D1I9M1I4M3I17M1I2M15I60M1D1M1D6M1D13M1D29M4I53M2D39M5I134M1I4M1I17M2D2I42M1D1M4D24M	25	515	515	20	490	496	505
AB223041_NA_C_26	LC106013_NA_C_16_C_22_C_28	1M2D2I2M2D2I2M1I3M1I12M1I2M1I17M1I5M9I1M2I14M1D39M1I8M2D2I45M5I27M1D14M1I2M2I3M1I1M3I2M2I4M1D25M2D5M2I13M4I2M2I51M1D1M1D1M1D67M1I13M2I2M2I67M	15	515	515	8	472	473	515
AB223041_NA_C_26	NM_123002_NA_C_28	1M2D2I2M1I7M1I12M1I2M1I23M12I14M4D39M1I9M1D1I45M5I27M1D17M1I1M2I1M1I1M3I2M2I4M1D25M2D5M2I13M4I2M2I51M1D1M1D1M1D67M1I14M2I1M2I66M1D1M	15	515	515	9	477	477	516
AB223041_NA_C_26	BAW34647_1_NA_C_28_C_22	16M1I20M1I5M9I1M2I15M1D38M1I8M2I45M5I27M1D17M1I1M2I1M1I1M3I2M2I4M1D26M1D5M1I20M1I51M1D1M1D1M1D67M1I14M2I1M2I41M1I25M	25	515	515	20	479	481	498
AB223041_NA_C_26	KM655856_NA_C_25	1M2D3I2M1D1I2M1I3M1I12M1I20M2I1M15I60M1D1M1D7M1D12M1D31M1I28M4D1M4D32M1D33M1I17M2I87M1D36M1I12M3D6M2I1M1I39M1D1M1D24M	15	515	515	11	501	508	523
AB223041_NA_C_26	KX343075_NA_C_28	1M2D3I2M1D1I6M1I12M1I3M1I2M1I17M1I5M9I1M2I14M2D39M1I8M2D2I45M5I26M1D20M4I1M3I2M2I4M1D26M1D5M1I13M1I6M1I51M1D1M1D1M1D67M1I14M2I1M2I41M1I25M	11	515	515	6	477	483	518
AB223041_NA_C_26	JX036031_NA_C_6	2M1D1I9M1I3M1I2M1I17M1I5M9I1M2I15M1D38M1I8M2I45M5I27M1D19M4I1M3I2M1I35M3I1M1I13M1I3M1I51M1D1M1D1M1D67M1I12M3I3M1I41M1I25M	25	515	515	15	467	469	497
AB223041_NA_C_26	NP_001268076_1_NA_C_28	1M2D2I2M1I3M1I12M1I2M1I17M1I5M9I1M2I15M1D38M1I9M1D1I45M5I25M1D19M2I1M1I1M1I1M3I2M2I4M1D26M1D5M1I13M1I6M1I52M2D1M1D67M1I14M2I1M2I41M1I25M	19	515	515	15	478	480	507
AB223041_NA_C_26	AB619802_NA_C_28	1M2D2I2M1I3M1I11M2I20M1I5M9I1M2I15M1D38M1I9M1D1I45M5I27M1D14M1I2M2I3M1I1M3I2M2I4M1D26M1D5M1I13M1I6M1I51M1D1M1D1M1D67M1I14M2I1M2I41M1I25M	19	515	515	15	478	480	507
AB223041_NA_C_26	OQ107260_NA_C_28	1M2D2I2M1I3M1I12M1I2M1I17M1I5M9I1M2I14M1D39M1I9M1D1I45M5I27M1D14M1I2M2I3M1I1M3I2M2I4M1D26M1D5M1I13M1I6M1I51M1D1M1D1M1D67M1I14M2I1M2I41M1I25M	19	515	515	15	478	480	507
AB223041_NA_C_26	ANY30853_1_NA_C_28	1M2D3I2M1D1I6M1I12M1I3M1I2M1I17M1I5M9I1M2I14M2D39M1I8M2D2I45M5I27M1D19M4I1M3I2M2I4M1D26M1D5M1I13M1I6M1I51M1D1M1D1M1D67M1I14M2I1M2I41M1I25M	11	515	515	6	477	483	518
AB223041_NA_C_26	AB619803_NA_C_28	2M1I3M1I12M1I2M1I17M1I5M9I1M2I15M1D38M1I9M1D1I45M5I27M1D17M2I1M1I1M1I1M3I2M1I1M1I3M1D26M1D5M1I13M1I6M1I52M2D1M1D67M1I14M2I1M2I41M1I25M	22	515	515	18	478	480	502
AB223041_NA_C_26	BAP59952_1_NA_C_28	1M2D2I2M1I3M1I12M1I2M1I17M1I5M9I1M2I14M1D39M1I9M1D1I45M5I27M1D14M1I2M2I3M1I1M3I2M1I1M1I3M1D26M1D5M1I13M1I6M1I51M1D1M1D1M1D67M1I14M2I1M2I41M1I25M	19	515	515	16	479	481	507
AB223041_NA_C_26	KF906536_NA_C_24	1M2D2I2M2D2I2M1D1I3M1D1I10M2I3M1I3M1I4M2I18M2I1M15I60M1D1M1D8M1D11M1D31M2I27M4D34M1D28M2D1M1D7M1I12M2I2M1I121M1I13M2D6M4D42M4D25M	4	515	515	1	504	510	540
AB223041_NA_C_26	NM_123623_NA_C_23	1M3D3I7M1I2M1I21M2I1M15I60M1D1M1D8M1D11M1D31M2I30M2D22M1D2M2D40M2I1M1I102M1D54M2D2I43M6D24M	26	515	515	16	497	497	511
AB223041_NA_C_26	KC963423_NA_C_16	1M2D2I3M1D1I16M1I2M1I23M12I15M1D38M1I8M2D2I44M6I27M1D17M1I1M2I1M1I1M3I2M1I31M2D4M2I19M2I51M1D1M1D2M1D66M1I14M2I1M2I41M1I25M	18	515	515	9	474	478	510
AB223041_NA_C_26	AOG74832_1_NA_C_28	1M2D2I12M1I24M1I5M9I1M2I15M1D38M1I9M1D1I45M5I26M1D18M1I1M2I1M1I1M3I2M2I4M1D26M1D5M1I12M2I58M1D1M1D1M1D67M1I14M2I1M2I41M1I25M	22	515	515	16	479	481	504
AB223041_NA_C_26	AOG74831_1_NA_C_28	12M1I24M1I5M9I1M2I15M1D38M1I9M1D1I45M5I26M1D18M1I1M2I1M1I1M3I2M1I31M1D5M1I13M1I6M1I51M1D1M1D2M1D66M1I14M2I1M2I41M1I25M	25	515	515	20	480	482	498
AB223041_NA_C_26	AEX07772_1_NA_C_28	13M1I2M1I3M1I20M1I5M9I1M2I15M1D38M1I9M1D1I45M5I25M1D22M1I1M6I1M1I1M1I3M1D26M1D5M1I12M2I58M1D1M1D1M1D67M1I14M2I1M2I41M1I25M	21	515	515	15	477	480	503
