query	target	cigar	qstart	qend	qlen	tstart	tend	tlen	alnlen
Csa1G044890_NA_C_11_C_20	MG708187_NA_C_28	28M1I18M2I8M2D11M1D44M2D4M4I22M1I16M1D27M4D6M5I44M3D4M1D13M2D6M1I54M1I86M2I42M1D22M	3	474	474	8	479	480	489
Csa1G044890_NA_C_11_C_20	MG708188_NA_C_28	27M1I19M2I8M2D11M1D44M2D3M4I23M1I16M1D27M4D6M5I44M3D4M1D13M2D6M1I54M1I86M2I42M1D22M	3	474	474	25	496	497	489
Csa1G044890_NA_C_11_C_20	LC106013_NA_C_16_C_22_C_28	19M2D10M1I19M2I8M2D10M1D49M4I7M2D15M1I15M1D28M4D6M5I41M3D7M1D18M3I52M1I81M2I45M2D25M	1	474	474	1	473	473	492
Csa1G044890_NA_C_11_C_20	AB619802_NA_C_28	29M1D19M2I8M2D11M1D48M2I24M1I16M1D27M4D6M5I44M3D4M1D12M2I7M3D53M1I80M1D4M3I43M1D22M	2	474	474	5	479	480	491
Csa1G044890_NA_C_11_C_20	CBN88268_1_NA_C_28	19M2I27M2I8M2D11M1D43M3D5M4I22M1I16M1D27M1D6M2I47M3D4M1D13M2D5M2I5M1D48M1I81M1D4M3I39M1D26M	2	474	474	6	478	479	490
Csa1G044890_NA_C_11_C_20	AFZ40058_1_NA_C_28	30M1D19M2I8M2D11M1D48M2I24M1I16M1D27M4D6M5I44M3D4M1D13M2D5M1I55M1I80M1D4M3I43M1D22M	1	474	474	1	476	477	491
Csa1G044890_NA_C_11_C_20	BAP59952_1_NA_C_28	29M1D19M2I8M2D9M1D46M2D3M4I23M1I16M1D18M1I7M5D7M5I44M3D4M1D14M1D59M1I87M2I42M1D22M	2	474	474	6	480	481	491
Csa1G044890_NA_C_11_C_20	ALR73782_1_NA_C_28	19M2D11M1I18M2I8M2D10M4D44M2I5M1I23M1I15M1D28M4D6M5I44M3D4M1D18M3I54M1I79M2I46M2D24M	1	474	474	1	475	475	493
Csa1G044890_NA_C_11_C_20	AOG74832_1_NA_C_28	26M3D22M2I8M2D11M1D48M2I24M1I16M1D27M4D7M5I43M3D4M1D13M2D5M1I54M1I83M2D4M4I40M1D22M	2	474	474	4	480	481	493
Csa1G044890_NA_C_11_C_20	AB087801_NA_Baeyer_Villiger_C_6	16M2D9M1I2M1I16M7I5M2D58M1I69M4D7M5I51M1I9M1I15M1D44M1I82M1I69M	3	473	474	5	465	465	480
Csa1G044890_NA_C_11_C_20	ALO23117_1_NA_C_28	15M1D12M3D4M1D18M2I8M2D10M1D49M2I24M1I16M1D27M4D7M5I43M3D4M1D13M2D5M1I54M1I87M2I42M1D22M	1	474	474	1	480	481	494
Csa1G044890_NA_C_11_C_20	BAU61505_1_NA_C_16_C_22_C_28	19M2D10M1I19M2I8M2D10M1D49M4I7M2D15M1I15M1D28M4D6M5I41M3D7M1D18M3I52M1I81M1D4M3I40M2D25M	1	474	474	1	473	473	493
Csa1G044890_NA_C_11_C_20	JN565975_NA_C_28	48M2I8M2D11M1D43M2I29M1I16M1D27M4D7M5I43M3D4M1D13M2D5M1I55M1I79M3I4M1D41M2D2M1I22M	2	474	474	5	478	480	490
Csa1G044890_NA_C_11_C_20	K4CEE8_1_NA_C_28	47M2I8M2D10M1D49M3I7M1D16M1I36M1I5M5D8M5I43M3D8M1D9M2D5M1I54M1I81M1D4M3I39M1D26M	3	474	474	8	479	482	489
Csa1G044890_NA_C_11_C_20	AFO63032_1_NA_C_28	19M2I5M4D22M2I8M2D10M1D44M2I29M1I16M1D27M4D7M5I43M3D4M1D11M1D62M1I80M3I4M1D44M1D22M	2	474	474	5	480	481	492
Csa1G044890_NA_C_11_C_20	KT150521_NA_C_28	18M1D12M1D18M2I8M2D9M1D50M2I24M1I16M1D27M4D7M5I43M3D4M1D13M2D5M1I54M1I87M2I42M1D22M	2	474	474	5	480	481	490
Csa1G044890_NA_C_11_C_20	ALR73781_1_NA_Unkown	19M2D11M1I18M2I8M2D10M4D45M3I27M1I15M1D28M4D6M5I41M4D25M3I54M1I79M2I46M2D24M	1	474	474	1	475	475	493
Csa1G044890_NA_C_11_C_20	DQ335781_NA_C_28	19M2I27M2I8M2D11M1D43M3D5M4I22M1I16M1D27M4D6M5I44M3D4M1D13M2D5M2I5M1D48M1I81M1D4M3I39M1D26M	2	474	474	6	478	479	493
Csa1G044890_NA_C_11_C_20	Q9LVY7_1_NA_C_28	27M1I19M2I8M2D10M4D47M6I7M4D15M1I15M1D28M1D6M2I47M3D8M1D14M3I54M1I79M2I46M2D24M	3	474	474	6	477	477	490
Csa1G044890_NA_C_11_C_20	NP_001268076_1_NA_C_28	29M1D19M2I8M2D10M1D49M2I24M1I16M1D27M4D6M5I44M3D4M1D12M2I7M3D53M1I86M2I42M1D22M	2	474	474	5	479	480	490
Csa1G044890_NA_C_11_C_20	KF309251_NA_C_3	48M2I8M2D11M1D42M2D8M10I14M1I16M1D20M1I5M5D7M5I44M3D4M1D19M1I54M1I80M1D4M3I41M1D23M	2	473	474	8	472	474	489
Csa1G044890_NA_C_11_C_20	JQ958968_NA_C_28	23M1D26M2I8M2D11M1D48M2I24M1I16M1D20M1I5M5D7M5I44M3D4M1D13M2D5M1I55M1I80M1D4M3I43M1D22M	1	474	474	1	476	477	492
Csa1G044890_NA_C_11_C_20	AB619803_NA_C_28	15M1D12M2I18M2I8M2D11M1D48M2I24M1I16M1D27M4D6M5I44M3D4M1D12M2I7M3D53M1I86M2I42M1D22M	3	474	474	8	479	480	489
Csa1G044890_NA_C_11_C_20	AEX07772_1_NA_C_28	48M2I8M2D11M1D44M2D4M4I22M1I16M1D19M1I6M2D7M2I47M3D4M1D13M2D5M1I55M1I79M3I4M1D41M2D2M1I22M	2	474	474	5	478	480	490
Csa1G044890_NA_C_11_C_20	AXU93523_1_NA_C_3	48M2I8M2D11M1D42M2D4M6I2M3I17M1I15M1D27M4D7M5I44M3D4M1D14M1I60M1I79M2I45M2D2M1I2M1D20M	2	474	474	5	472	473	490
Csa1G044890_NA_C_11_C_20	NM_123002_NA_C_28	27M1I19M2I8M2D10M4D47M6I7M4D15M1I15M1D28M1D6M2I47M3D8M1D14M3I54M1I79M2I46M2D24M	3	474	474	6	477	477	490
Csa1G044890_NA_C_11_C_20	AHF22083_1_Positive_Control_C_3	48M2I8M2D11M1D42M2D8M10I14M1I16M1D20M1I5M5D7M5I44M3D4M1D17M1I56M1I80M1D4M3I41M1D23M	2	473	474	8	472	474	489
Csa1G044890_NA_C_11_C_20	AZS32333_1_NA_C_28	16M2D5M2D26M2I8M2D11M1D44M2D3M4I23M1I16M1D27M4D6M5I44M3D4M1D13M2D6M1I54M1I86M2I42M1D22M	3	474	474	20	496	497	493
Csa1G044890_NA_C_11_C_20	OP821088_NA_C_28	48M2I8M2D11M1D43M2I29M1I16M1D20M1I5M5D7M5I44M3D4M1D11M1D63M1I80M1D4M3I43M1D22M	2	474	474	5	478	479	489
Csa1G044890_NA_C_11_C_20	KX343075_NA_C_28	11M2D38M2I8M2D11M2D48M4I4M2D18M1I16M1D27M4D6M5I44M3D4M1D12M2I8M2D7M1D44M1I80M3I4M1D40M1D26M	1	474	474	1	478	483	496
Csa1G044890_NA_C_11_C_20	JN604536_NA_C_12	20M2D24M1D3M2I7M1D12M1D43M2I29M1I16M1D27M4D6M5I46M5D16M2D4M1I54M1I87M2I40M1D24M	3	474	474	11	486	486	490
Csa1G044890_NA_C_11_C_20	AOG74831_1_NA_C_28	15M4D14M2D20M2I8M2D11M1D43M2I29M1I16M1D27M4D6M5I44M3D4M1D13M2D5M1I55M1I80M1D4M3I41M2D1M1I22M	1	474	474	1	481	482	497
Csa1G044890_NA_C_11_C_20	A0A3Q7HBJ5_1_NA_C_28	45M2I8M2D11M1D48M2I24M1I16M1D26M4D7M5I44M3D4M1D13M2D5M1I54M1I81M1D4M3I40M2D2M1I22M	5	474	474	3	473	476	487
Csa1G044890_NA_C_11_C_20	JX036031_NA_C_6	27M1I21M2I8M2D11M1D43M3I2M2I7M1D17M1I16M1D26M4D7M5I63M1D60M1I79M2I46M1D24M	1	474	474	1	468	469	485
Csa1G044890_NA_C_11_C_20	KC963423_NA_C_16	24M2I22M1I7M1D11M1D44M2I30M1I41M4D7M5I46M4D33M1D44M1I79M2I48M1D22M	3	474	474	6	475	478	484
Csa1G044890_NA_C_11_C_20	AOG74847_1_NA_C_28	47M2I8M2D11M1D48M2I24M1I16M1D20M1I7M4I8M4D42M4D17M2D5M1I56M1I85M2I42M1D22M	3	474	474	7	479	480	487
Csa1G044890_NA_C_11_C_20	ANY30854_1_NA_C_28	14M4D31M2I8M2D11M2D48M4I4M2D18M1I16M1D27M4D6M5I44M3D4M1D11M1D62M1I80M3I4M1D40M1D26M	5	474	474	3	478	483	492
Csa1G044890_NA_C_11_C_20	AFZ40057_1_NA_C_28	29M2D20M2I8M2D11M1D43M2I29M1I16M1D20M1I61M3D4M1D13M2D5M2I5M1D49M1I80M1D4M3I43M1D22M	1	474	474	1	477	478	489
Csa1G044890_NA_C_11_C_20	OQ107260_NA_C_28	12M1D15M2I18M2I8M2D10M1D45M2D3M4I23M1I16M1D26M4D7M5I44M3D4M1D13M2D5M1I54M1I87M2I42M1D22M	3	474	474	8	479	480	490
Csa1G044890_NA_C_11_C_20	ANY30853_1_NA_C_28	11M2D38M2I8M2D11M2D48M4I5M2D17M1I16M1D27M4D6M5I44M3D4M1D11M1D62M1I80M3I4M1D40M1D26M	1	474	474	1	478	483	494
Csa1G044890_NA_C_11_C_20	AOG74836_1_NA_C_28	28M2D20M2I8M2D11M1D48M4I6M1D16M1I43M4D6M5I44M3D4M1D13M2D5M1I55M1I82M2D4M4I37M2D2M1I22M	2	474	474	5	478	479	493
Csa1G044890_NA_C_11_C_20	JQ958967_NA_C_28	29M2D20M2I8M2D11M1D43M2I29M1I16M1D27M1D4M2I49M3D4M1D13M2D5M2I5M1D49M1I80M1D4M3I41M2D1M1I22M	1	474	474	1	477	478	491
Csa1G044890_NA_C_11_C_20	AOG74838_1_NA_C_28_C_16	27M1I21M3I5M3D12M1D44M2I29M1I16M1D20M1I5M5D7M5I44M3D4M1D20M7D54M1I79M2I47M1D24M	1	474	474	1	480	481	496
Csa1G044890_NA_C_11_C_20	NP_001268115_1_NA_C_28	29M1D19M2I8M2D11M1D48M2I24M1I16M1D26M4D7M5I44M3D4M1D12M2I7M3D53M1I80M1D4M3I43M1D22M	2	474	474	5	479	480	491
Csa1G044890_NA_C_11_C_20	KU878864_NA_C_28	47M2I8M2D11M1D48M2I24M1I16M1D20M1I5M5D7M5I44M4D17M2D5M1I56M1I85M2I42M1D22M	3	474	474	7	479	480	488
Csa1G044890_NA_C_11_C_20	NA_Kt_2465_unknown	3M1D52M4I58M1I28M1I18M1I21M4D7M5I51M1I14M3I48M3I3M1I83M3I40M1D5M2I2M2D15M	1	473	474	1	456	461	481
Csa1G044890_NA_C_11_C_20	AFO63031_NA_C_6	21M1D24M2I8M2D11M1D43M3I2M2I7M1D17M1I16M1D26M4D7M5I55M1D68M1I79M2I46M1D24M	5	474	474	3	468	469	482
Csa1G044890_NA_C_11_C_20	OQ107248_NA_C_16	27M2I19M2I8M2D10M1D49M4I8M2D14M1I16M1D26M4D7M5I44M3D4M2D3M1I8M4I2M2D3M3D52M1I87M2I42M1D22M	2	474	474	28	499	501	494
Csa1G044890_NA_C_11_C_20	QIH97367_1_NA_C_28	49M2I8M2D11M1D48M2I8M1D16M1I16M1D26M4D7M5I44M3D4M1D11M1D63M1I80M1D4M3I43M1D22M	1	474	474	1	476	477	490
Csa1G044890_NA_C_11_C_20	AFO63031_1_NA_C_6	21M1D24M2I8M2D11M1D43M3I2M2I7M1D17M1I16M1D26M4D7M5I55M1D68M1I79M2I46M1D24M	5	474	474	3	468	469	482
Csa1G044890_NA_C_11_C_20	APG38190_1_NA_C_16	44M1D3M3I7M2D11M1D43M2I29M1I15M1D19M1I7M5D7M5I44M3D6M1D16M3I52M1I87M2I42M1D22M	3	474	474	26	494	495	487
Csa1G044890_NA_C_11_C_20	OP821089_NA_C_2	26M2I20M2I1M2I17M1D43M4D31M1I16M1D27M4D6M5I44M3D7M1I9M2D5M1I54M1I80M1I47M2D2M1I2M1D1M1I17M	1	473	474	1	473	473	491
Csa1G044890_NA_C_11_C_20	OP821090_NA_C_2	26M2I20M5D1M9I12M1D43M5D10M1I20M1I16M1D27M4D6M5I44M3D7M1I9M2D5M1I54M1I80M1I47M4D4M3I17M	1	473	474	1	473	473	498
Csa1G044890_NA_C_11_C_20	KU878851_NA_C_6	30M1D18M4I17M1D43M1I4M4I5M1D5M4D12M1I15M1D27M4D7M5I44M3D6M1D11M2D5M1I54M1I81M2I48M1D22M	2	474	474	4	476	477	492
Csa1G044890_NA_C_11_C_20	AHL46848_1_NA_C_28	17M6D12M2I18M2I8M2D11M1D48M3I9M2D14M1I16M1D26M4D7M5I44M3D4M1D15M1D59M1I80M1D4M3I43M1D22M	1	474	474	1	480	481	497
Csa1G044890_NA_C_11_C_20	AOG74849_1_NA_cycloartane	24M3D24M2I7M2D11M1D47M1I11M1I14M1I16M1D18M1I7M5D7M5I44M3D8M1D9M2D5M1I56M1I85M2I42M1D22M	3	474	474	9	484	485	491
Csa1G044890_NA_C_11_C_20	KF318733_NA_C_28	24M1D6M10D19M2I8M2D11M1D44M2D4M4I23M1I15M1D27M4D7M5I43M3D4M1D13M2D5M1I54M1I80M3I4M1D41M2D2M1I20M	1	472	474	1	484	487	502
Csa1G044890_NA_C_11_C_20	MF120282_NA_C_2	11M1D7M3I27M1I6M3I12M1D46M2I8M3D8M2D10M1I16M1D27M4D6M5I44M3D7M1I9M2D5M1I54M1I83M3D2M4I39M2D2M1I22M	1	474	474	1	473	476	496
Csa1G044890_NA_C_11_C_20	KU878866_NA_unknown_regioselectivity	24M3D24M1I7M1D12M1D48M1I10M1I14M1I16M1D18M1I7M5D7M5I44M3D8M1D10M2D4M1I56M1I85M2I38M1D26M	3	474	474	9	484	485	490
Csa1G044890_NA_C_11_C_20	KY047600_NA_C_16	44M1D3M3I7M2D11M1D43M2I13M1I31M1D27M4D7M5I44M3D6M1D16M3I52M1I80M3I4M1D44M1D22M	3	474	474	26	494	495	487
Csa1G044890_NA_C_11_C_20	KU878852_NA_C_2	17M2I24M5D1M9I12M1D55M5D12M1D7M1I16M1D27M4D6M5I43M3D8M1I9M2D60M1I80M3I5M2D40M2D2M1I21M	6	473	474	5	475	475	494
Csa1G044890_NA_C_11_C_20	MG708191_NA_C_2	47M2I6M2I12M1D55M10D9M2D10M1I16M1D27M4D6M5I44M3D7M1I9M2D6M1I53M1I85M3D2M4I37M2D2M1I21M	2	473	474	4	485	485	500
Csa1G044890_NA_C_11_C_20	NA_Kt_444_unknown	22M2D33M4I58M1I28M1I19M1I20M4D7M5I66M3I48M2I5M2I81M3I33M	1	442	474	1	426	428	448
Csa1G044890_NA_C_11_C_20	LC456844_NA_C_19_C_5_C_19	12M4D35M3I5M4D12M2D28M1I12M1I8M3I16M1D6M1I21M1D21M5D7M5I14M1D30M3D9M1D8M2D148M2I40M1I4M2D19M	3	474	474	12	492	494	498
Csa1G044890_NA_C_11_C_20	LC456845_NA_C_7	6M1I10M9D28M3D5M4I4M2D10M2D27M1I17M4D4M8I12M1D5M1I22M1D15M1I5M6D7M5I14M1D29M2D8M2D10M2D148M2I39M2D2M1I22M	2	474	474	7	492	494	510
Csa1G044890_NA_C_11_C_20	NM_001308937_NA_C_19	14M10D35M3I2M4D15M2D28M1I14M4D6M8I3M1D15M1I19M2D23M5D7M5I13M1D29M3D5M2D14M3D7M1I110M14I5M15I39M4I9M4D2M1I7M	1	474	474	1	462	463	515
Csa1G044890_NA_C_11_C_20	MK803271_NA_C_23_C_24_C_25	17M2I24M1I6M1I6M1I2M2D41M1D7M1I14M2D14M1D13M1I11M2D26M3D7M5I4M3D10M8D32M7D6M1D8M2D16M1D45M4I29M1D47M2D46M1I1M8D25M	1	474	474	7	507	512	518
Csa1G044890_NA_C_11_C_20	LC456843_NA_C_23	14M2I18M1D12M8I8M3D56M2D30M4D18M7D21M11D6M5I9M8D10M1D25M2I7M1D14M1D51M4I28M1I5M1D51M1I42M7D5M2I4M1I13M	1	473	474	1	494	510	520
Csa1G044890_NA_C_11_C_20	AB219423_NA_C_22	16M6D9M4I19M5I11M2D28M1D20M1I29M1I21M5D23M4I11M5D5M1I32M3D9M2D14M1D51M2I46M1D23M2I12M3D7M1I41M3D24M	3	474	474	6	488	495	504
Csa1G044890_NA_C_11_C_20	AB223041_NA_C_26	14M3D3M2D10M2D9M2I5M3D8M5D4M4D48M1D10M1I2M1I26M1I20M6D23M3D7M1I19M4D32M1D5M3D8M3D60M4I64M1D20M2D47M2D18M	2	473	474	9	515	515	517
Csa1G044890_NA_C_11_C_20	KF906535_NA_C_24	31M1D5M1D14M5I60M2D25M4D47M7D6M5I7M3D3M5D3M2D8M1I27M4D18M2D51M4I81M8D47M6D26M	1	474	474	1	504	510	519
Csa1G044890_NA_C_11_C_20	KF906537_NA_C_24	13M2D13M1D5M1D14M5I46M1D20M1D27M4D39M7D6M5I7M3D3M5D3M2D14M1I18M3D2M3D70M4I81M8D45M12D4M6I16M	6	472	474	5	503	510	520
Csa1G044890_NA_C_11_C_20	MK829814_NA_C_29	24M2D23M5I48M1D10M1D25M1D7M3D44M4D2M6I9M1D6M5D16M7D21M5D13M2D7M1D55M4I80M2D42M8D5M1I1M2I16M	2	473	474	9	505	511	515
Csa1G044890_NA_C_11_C_20	AB437320_NA_C_24	31M1D5M1D14M5I46M1D13M1D24M1D5M1I4M4D39M7D7M5I6M3D3M5D14M1D18M3D7M5D18M3D52M1D4M5I75M8D47M6D25M	1	473	474	1	508	514	524
Csa1G044890_NA_C_11_C_20	KM655856_NA_C_25	6M3D17M1D25M5I33M3D2M4D11M6I17M1D11M1D17M1I15M5D20M5D7M2I3M1I8M12D7M2D5M1I29M3D16M1D50M4I35M1D47M2D48M7D4M1I1M2I17M	1	474	474	1	502	508	525
Csa1G044890_NA_C_11_C_20	AY552551_NA_14__demethylation	45M1D3M8I1M2D42M1D13M4D5M5I21M1I41M1D8M1I19M3D34M1I11M2D5M1I53M2I3M1I37M3D4M2D34M3D51M1D5M1D17M	3	474	474	8	483	487	496
Csa1G044890_NA_C_11_C_20	MN621243_NA_C_29	30M1D13M1I4M4I48M1D10M1D25M1D7M3D44M7D7M5I6M8D24M1D11M3D7M2D14M2D6M1D53M3I83M2D42M8D5M1I1M2I15M	2	472	474	9	504	511	512
Csa1G044890_NA_C_11_C_20	DQ335790_NA_C_24	4M1I13M2D18M1D14M5I57M2D27M1D4M1I15M4D28M7D7M5I6M3D5M3D3M4D12M1I14M3D6M3D21M4D50M1D4M5I75M8D47M6D24M	1	472	474	1	506	514	524
Csa1G044890_NA_C_11_C_20	KF906536_NA_C_24	24M2D12M1D14M5I46M1D26M1D12M1D4M1I4M4D33M1I4M8D8M5I6M3D3M5D3M2D8M1I22M4D9M2D66M1D4M5I75M8D45M12D4M6I16M	1	472	474	1	503	510	527
Csa1G044890_NA_C_11_C_20	KF906539_NA_C_24	17M2D18M1D14M5I46M1D26M1D28M4D32M7D7M5I6M3D3M4D3M1I1M4D6M1I20M3D6M3D24M3D52M4I75M8D47M6D25M	2	473	474	13	518	524	522
Csa1G044890_NA_C_11_C_20	ON108677_NA_C_7_C_28	15M1I17M5D7M5D1M2I7M5I49M1D24M1I22M1I57M4D6M1I32M1I12M2D4M2I5M1D47M3I41M3D4M2D44M3D39M2D2M1I4M1D17M	1	474	474	4	488	491	503
Csa1G044890_NA_C_11_C_20	NM_123623_NA_C_23	48M5I41M1D28M1D15M1D6M1I10M3D9M1D18M1I4M5D4M6I2M3D12M2D12M8D26M1D6M2D12M1D53M4I31M1D36M1D13M2D43M1I3M12D3M3I17M	1	473	474	1	497	497	518
Csa1G044890_NA_C_11_C_20	ON108679_NA_C_1	21M3D17M4I3M5D2M5I49M1D24M1I16M1I41M1D8M1I19M3D33M1I10M4D6M3I48M3D4M6I41M5D34M3D51M1D5M1D17M	4	474	474	8	486	489	501
Csa1G044890_NA_C_11_C_20	AB233425_NA_C_22	16M2D9M4I19M5I15M3D24M1D23M1I26M1I19M5D25M4I11M5D5M1I31M3D10M2D7M1D6M4D52M2I46M1D23M2I12M3D7M1I41M3D24M	3	474	474	10	493	499	505
Csa1G044890_NA_C_11_C_20	KF906538_NA_C_24	16M2D18M1D14M5I46M1D13M1D25M1D4M1I11M4D32M7D7M5I6M3D3M5D3M2D8M1I25M6D13M3D59M1D4M5I74M7D10M1D38M6D24M	3	472	474	14	517	525	521
Csa1G044890_NA_C_11_C_20	MF596155_NA_C_24	20M2D7M6D8M2I6M8D6M1D5M4D49M1D9M1I4M1I4M2I4M2D14M1I19M2D13M1I7M1D3M3D7M2I11M3D4M3D31M4D5M2D15M1D4M2D49M5I69M1D22M3D40M2D21M	3	473	474	13	519	519	522
Csa1G044890_NA_C_11_C_20	AB223043_NA_C_22	13M9D9M3I17M8I6M6D5M1D27M1D20M1I29M1I19M6D25M4I10M4D44M1I5M6D4M1D10M8D49M2I46M1D23M2I12M2D49M3D24M	7	474	474	6	499	501	516
Csa1G044890_NA_C_11_C_20	ON108670_NA_C_25_C_2	23M4D16M4I3M5D2M5I21M1D28M1D23M2I3M1D12M1I42M1D8M1I19M3D33M1I12M2D4M2I4M1D51M3I38M3D4M2D44M3D39M2D1M1I5M1D17M	3	474	474	7	488	491	502
Csa1G044890_NA_C_11_C_20	AEY75217_NA_C_12	15M3I28M5I3M1D32M6D4M5I15M1D50M2D23M3D7M5I5M3D6M1I9M8D25M2D6M7D16M3D54M4I29M1D47M2D52M3I1M10D17M	5	474	474	7	499	505	519
Csa1G044890_NA_C_11_C_20	KT150517_NA_C_23	18M1D13M15D8M1I4M3D5M5D7M5D53M1I4M1I7M1I21M1I19M2D2M4D22M3D7M2I13M3D6M2D25M3D26M8D49M5I69M1D21M2D36M1I4M3D11M1D5M1I4M	1	473	474	1	520	520	534
Csa1G044890_NA_C_11_C_20	NM_124173_NA_C_15_C_16	31M2D3M2I6M1I3M5I4M1I4M3D42M4D5M2I27M1D5M1D6M2D38M4D3M6I10M12D15M2D31M2D4M3D61M1D4M5I22M1I52M3D5M4D40M1I6M4D21M	3	474	474	13	508	511	520
Csa1G044890_NA_C_11_C_20	AF135485_NA_C_24	22M2D8M1D14M5I46M1D26M1D10M1D6M1I14M3D6M2D17M1I23M6D5M1I2M8D6M1I27M6D20M3D49M4I82M8D44M6D27M	7	473	474	6	507	513	515
Csa1G044890_NA_C_11_C_20	DQ335782_NA_C_23	20M2D9M5D8M1I4M3D5M5D4M1D3M4D32M1I20M1I3M3I1M1D27M1I19M2D2M4D27M5I7M2D10M9D25M3D16M7D12M2D54M5I63M1D20M2D41M2D23M	3	474	474	10	519	520	527
Csa1G044890_NA_C_11_C_20	DQ335780_NA_C_2	21M2D9M5D8M1I4M3D5M5D4M1D3M4D38M3I11M1D4M2I30M1I19M2D2M4D11M1I6M1D4M3D5M10D8M7I35M3D13M7D12M2D48M5I69M1D23M2D42M2D19M	2	474	474	9	519	520	531
Csa1G044890_NA_C_11_C_20	KF906540_NA_C_24	18M1D18M1D14M5I46M1D2M1I11M1D12M1D34M4D16M1I27M6D3M4D3M1I1M4D6M1I21M2D10M4D16M3D49M4I82M8D44M12D4M6I18M	1	474	474	1	507	512	526
Csa1G044890_NA_C_11_C_20	OQ107266_NA_C_23	2M1I5M1I12M11D14M5I4M7D6M1I2M6D3M5D35M2I7M2D2M2I10M2D31M1I19M7D23M3D7M1I9M1D5M1D5M2D28M2I25M3D52M5I61M1D20M2D41M3D3M1I20M	1	473	474	1	507	507	529
Csa1G044890_NA_C_11_C_20	ON108669_NA_C_19	24M5D9M7I3M6I7M9D40M2I1M3D24M1I22M1I29M1I5M2D8M1I18M4D34M1I13M2I4M3D52M2I41M3D4M2D34M3D50M1D7M1D16M	6	474	474	11	491	493	505
Csa1G044890_NA_C_11_C_20	MK803264_NA_C_21	45M5I5M1D30M6D4M7I1M1D16M2D47M2D13M1I6M1D3M3D6M5I11M2D16M8D21M8D19M2D10M1D45M4I78M2D44M10D6M3I17M	6	473	474	5	496	501	517
Csa1G044890_NA_C_11_C_20	NM_117621_NA_C_15_C_16	16M4I9M1D3M1D3M2I6M1I5M3I43M5D13M2D4M5I18M1D14M3D37M4D6M6I7M12D15M2D25M1D16M2D5M1D50M1D4M5I74M5D46M1I7M5D19M	2	473	474	12	502	513	518
Csa1G044890_NA_C_11_C_20	NA_Kt_281_unknown	20M1D26M3D2M8I3M3D40M2D9M1I5M2D22M1I7M3D3M2D38M4D1M2I3M6I7M5D15M2D25M8I9M5D2M10D4M22D43M3I6M1I32M1D48M5D8M1D43M4D21M	3	474	474	4	520	520	547
Csa1G044890_NA_C_11_C_20	DQ680852_NA_C_12_C_13_C_16	32M2I10M6D4M5I43M4I5D18M3I5M2D14M1I35M1I5M2D11M1I10M3D38M1I13M2D4M2I8M1D42M1D5M4I41M5D34M3D50M1D7M1D16M	6	474	474	10	486	490	501
Csa1G044890_NA_C_11_C_20	ON108678_NA_C_19	27M4D14M6I8M9D40M1D19M3I5M2D20M1I56M5D10M2I28M1I10M4D6M3I48M1D3M3I3M1I37M2D5M3D34M3D49M1D6M1D16M	10	473	474	12	491	497	500
Csa1G044890_NA_C_11_C_20	MN621245_NA_C_29	21M5D8M7D8M1I10M5I51M4D5M2I26M1D7M5I13M7D4M1D21M6D3M1D4M5I6M1D17M8D20M5D6M1D12M2D7M1D55M4I75M2I3M3D5M1D42M5D20M	1	473	474	1	508	514	532
Csa1G044890_NA_C_11_C_20	KF460438_NA_C_28	9M1I5M2I29M6I6M2D30M6D4M1D6M5I28M1D12M1I20M2D21M3D8M1I8M2I16M8D24M1I12M2D23M1D40M4I62M1I14M2D2M3D1M3I38M1I5M8D20M	3	473	474	9	490	496	510
Csa1G044890_NA_C_11_C_20	LC143440_NA_C_21	20M2I2M2I5M15D8M1I4M7D4M1D4M2D4M4D32M1I17M1D7M3I28M1I20M6D12M1I6M1D3M3D8M1I12M2I9M4I20M3D13M7D12M2D54M5I63M1D20M2D41M2D23M	1	474	474	1	508	511	531
Csa1G044890_NA_C_11_C_20	AB558153_NA_C_30	16M8I6M11I6M2D30M1I24M2I30M1I18M2D2M4D22M3D7M1I11M3D36M3D24M9D49M5I70M1D20M2D42M2D20M	12	473	474	60	523	523	493
Csa1G044890_NA_C_11_C_20	AB558147_NA_C_29	33M21I32M1I24M2I29M1I19M2D2M4D27M3D2M2I5M1D10M3D31M3D21M1D6M8D46M5I69M1D21M2D42M2D20M	3	473	474	56	524	524	501
Csa1G044890_NA_C_11_C_20	AB558146_NA_C_30	12M2D12M18I33M1I23M2I30M1I19M2D2M4D27M5I7M6D11M4D27M3D21M7D4M2D48M5I69M1D21M2D42M2D20M	14	473	474	62	524	524	495
Csa1G044890_NA_C_11_C_20	AB558145_NA_C_22	21M12D4M4I8M1I4M3D4M5D4M2D4M4D32M1I25M2I28M1I19M7D29M5I7M6D3M5D35M3D13M4D11M3D49M5I69M1D22M2D41M4I1M6D15M	3	473	474	18	528	528	534
KF318735_NA_C_16	KF318735_NA_C_16	475M	1	475	475	1	475	475	475
KF318735_NA_C_16	HQ128570_NA_C_11	119M1I126M2D2M1I2M1I222M	1	474	475	1	473	473	476
KF318735_NA_C_16	Csa1G044890_NA_C_11_C_20	4M1I11M1D104M1I74M1D279M	1	474	475	1	474	474	476
KF318735_NA_C_16	KM655862_NA_C_11_C_20	4M1I11M1D104M1I74M1D279M	1	474	475	1	474	474	476
